text,score
野蠻,-0.275
野蠻,0
野蠻人,-0.147942933
釣具,0
釣客,0
釣餌,0
閉門,-0.0449389
閉門造車,-0.0431837
閉路,0
閉鎖,-0.1
閉關,-0.1277181
陪同,0.181986
陪伴,0.05
陪笑,0
陪著,0.1419704
陪償,0.0210186
陵地,0
陵谷,0
陳情,0
陳情,0
陳腔濫調,-0.08614095
陳腔爛調,-0.085332525
陳腐,-0.325
陳請,0
陳舊,-0.2
陸勞,0
陸續,0
陸續出發,0.0180648
陸續加入,0.03126825
陸續接到,0.07229185
陸續團圓,0
陰戶,0
陰冷,-0.7121081
陰冷,0
陰沈,-0.7559536
陰沈沈,-0.741271467
陰沈沈的樣子,-0.496217933
陰雨,-0.575
陰雨,0
陰狠,0
陰乾,0
陰寒,0
陰森,-0.45
陰森地逼近,-0.27648666
陰間,-0.3949389
陰暗,-0.8
陰慘,-0.825
陰慘,0
陰魂不散,-0.5173593
陰影,-0.45
陰影,0
陰謀,-0.5534256
陰謀者,-0.365576333
陰險,-0.725
陰險人,-0.447942933
陰霾,-0.4
陰鬱,-0.725
陶人,0
陶杯,0
陶柱,0
陶師,0
陶醉,0.1761116
陷入,-0.375
陷入,0
陷入危機,-0.2661564
陷入低潮,-0.425
陷入困境,-0.4525045
陷入攻防,-0.1836934
陷入谷底,-0.1769907
陷入泥沼化,-0.1771544
陷入衰退,-0.50857875
陷入混沌,-0.4125
陷入混亂,-0.6125
陷入絕境,-0.342303275
陷入緊張,-0.392788875
陷入緊繃,-0.267788875
陷入僵局,-0.325
陷入膠著,-0.1165148
陷入險境,-0.4025045
陷井,0
陷危,-0.725
陷住,-0.6292512
陷身困境,-0.4275045
陷阱,-0.425
陷到,0
陷於,-0.162729
陷於困境,-0.346369
陷於孤立,-0.119954425
陷於苦戰,-0.282762725
陷害,-0.825
陷落,-0.825
陷落,0
雀屏中選,0.0049813
雀替,0
雀躍,0.1
雪上加霜,-0.083985525
雪恥,0
雪特,-0.2399749
雪堆,0
雪球越滾越大,-0.0458043
章節,0
竟成泡影,-0.13043035
竟自大地以為,-0.028446933
竟敢,-0.155009
竟敢,0
竟然,-0.0125365
竟然一直給我,-0.0801676
竟爾,0
竟輕描淡寫,-0.01421666
頂尖,0.275
頂尖高手,0.035414975
頂峰,0
頂進,0
頂嘴,0
頂層,0
頂撞,-0.35
頂點,0.05
魚目混珠,-0.238612525
魚貫,0
魚湯,0
魚群,0
魚雷,0
魚蹤,0
魚體,0
鳥人,0
鳥不拉機,-0.2313901
鳥友,0
鳥東西,-0.066666667
鳥狀,0
鳥屎,-0.15
鳥話,-0.05
鳥話,0
鳥態度,-0.135000333
鳥榕,0
鳥窩,0
鳥樣,-0.15
鳥籠,0
鹵莽,-0.05
鹿竹,0
麻木,-0.325
麻木不仁,-0.3027337
麻麻,0
麻煩,-0.675
麻煩事,-0.3869442
麻煩製造者,-0.28454696
麻痺,-0.275
麻質,0
麻醉,-0.1488884
麻醉,0
麻醉藥物,-0.1519487
麻藥,0
麻痹,-0.325
傢伙,-0.1
備妥,0.0830536
備忘,0
備受,0.051022
備受外界期待,0.003227467
備受爭議,-0.164203875
備受肯定,0.175579
備受鼓舞,0.037515
備受衝擊,-0.3870698
備受質疑,-0.2560272
備受關注,0.10137405
備受矚目,0.014123525
備感困難,-0.23137745
備感壓力,-0.09385745
備感難堪,-0.04387745
備極哀榮,-0.01184275
備置,0
備嘗,0
傑出,0.0691934
傑出人物,0.008635
傑出地,0.039419567
傑出表現,0.10688855
傑作,0.1422853
傀儡,0
傘式,0
傘兵,0
傘狀,0
最了解,0.341280333
最上,0.24803295
最大,0
最大,0
最大成就,0.2910313
最大利益,0.30731145
最大努力,0.280927
最大受益,0.11453635
最大的誠意,0.31625708
最大保障,0.14037335
最大威脅,-0.03485475
最大挑戰,0.171245225
最大弱點,-0.13092585
最大規模,0.1191469
最大勝幅,0.24407415
最大誠意,0.37879455
最大領先,0.12958345
最大敵人,-0.04188305
最大敵手,-0.076346975
最大熱門,0.2774408
最大獲勝,0.342984225
最大關鍵,0.1829332
最大贏家,0.11060095
最小限度,-0.19542785
最不尋常,-0.082029
最不道德,-0.09735215
最不滿意,-0.1480003
最少局數,0.0509117
最方便,0.212473333
最主要,0.225807967
最令人難忘,0.08545664
最可怕,-0.060811267
最可怕的惡夢,-0.10941
最可能,0.4441446
最失落,-0.5049344
最巨,0.0074016
最先,0.1925984
最先進,0.3582272
最危險,-0.3549344
最多,0.3800224
最多安打,0.2054057
最多次,0.220014933
最多勝,0.453348267
最好,0.5352846
最好地,0.2713079
最好的方法,0.26733528
最好是,0.323523067
最好結果,0.1801423
最好照顧,0.29517285
最好機會,0.45950785
最年輕,0.1203711
最成功,0.430705
最早,0
最早,0.0925984
最有,0.4004119
最有可能,0.4620152
最有利,0.467924333
最有希望,0.3827883
最有威望,0.3235689
最有效,0.362006867
最有效地,0.207343775
最有效發揮,0.2039786
最有氣勢,0.21948305
最有殺氣,0.01602625
最有意義,0.382983125
最有資格,0.29961145
最有價值,0.22021575
最有價值球員,0.130143833
最有影響力,0.26964704
最有權勢,0.22083745
最老,-0.1434342
最低,-0.2824016
最低水平,-0.026017725
最低紀錄,-0.1162008
最低點,-0.221601067
最完美,0.543178267
最希望,0.338508733
最快,0.45523965
最快速,0.336826433
最沒有,-0.033607933
最邪惡,-0.288267733
最佳,0.1925984
最佳示範,0.0962992
最佳成績,0.30172955
最佳男主角,0.07703936
最佳拍檔,0.0712992
最佳勁旅,0.1706698
最佳指標,0.103283
最佳紀錄,0.1212992
最佳球員,0.0712992
最佳場所,0.0712992
最佳復出,0.0878797
最佳新人,0.24282945
最佳新人榮銜,0.267228133
最佳新秀,0.23433165
最佳機會,0.28816475
最具,0.1425984
最具主宰力,0.18652164
最具出口競爭優勢,0.007297438
最具后望,0.22888155
最具成效,0.32302875
最具有,0.266941267
最具威脅,-0.0120798
最具傳統,0.078283
最具影響力,0.16652164
最具優勢,0.2416269
最具權威,0.047202
最具體,0.161732267
最受注目,0.078674875
最受爭議,-0.109431475
最受眾人矚目,0.05180065
最受期待,0.1749312
最受詬病,-0.1832386
最受歡迎,0.2667614
最受矚目,0.040648875
最怏,0.1425984
最怕,-0.1324016
最長,0.4195044
最便宜,0.343919333
最後,-0.0175984
最後的審判日,-0.0027643
最後通牒,-0.0573643
最恨,-0.2824016
最是可惜,-0.14009225
最為,0
最為嚴重,-0.241380275
最看好,0.323523067
最盼望,0.338508733
最突出,0.1061942
最紅,0.175652
最美麗,0.505761533
最負盛名,0.211248225
最重大,0.2515438
最重要,0.318586233
最風光,0.3206624
最首要,0.213493233
最值,0
最值得,0.372189333
最容易,0.3361566
最差,-0.2074016
最弱,-0.2574016
最悍,-0.0925984
最根本,0.1102489
最特別,0.3042562
最能適應,0.437826
最討厭,-0.0808744
最高,0.5042706
最高明,0.6137338
最高紀錄,0.2771353
最高峰,0.3361804
最高得分紀錄,0.258648483
最高榮耀,0.48451865
最高榮譽,0.43514805
最高領導,0.2376446
最高薪,0.369513733
最高權力,0.42411035
最偉大,0.158765533
最強,0.0632301
最強大,0.07252
最強勢,0.0561658
最強實質作用,0.137956667
最接近,0.149417533
最敏感,-0.447148667
最深,0.4070272
最深刻,0.269684467
最深的哀悼,-0.05029728
最理想,0.445806667
最符合,0.378398933
最終,0
最終夢想,0.10810475
最被看好,0.1301423
最頂峰,0.0950656
最傑出,0.141194533
最富,0.5175984
最富影響力,0.31652164
最惠國待遇,0.11610316
最期盼,0.227559733
最棘手,-0.051170767
最棒,0.1476595
最痛苦,-0.2161448
最短局數,0.1162008
最貴,0.3825733
最進步,0.345912467
最雄厚,0.149417533
最想,0.26871
最想成為,0.331233925
最想看,0.145806667
最愛,0.5801091
最搶手貨,0.013378075
最搶眼,0.034548933
最新,0.3825733
最新公布,0.2413594
最新完成,0.4953015
最新發展,0.22475475
最會賺錢,0.22984715
最節省,0.185624933
最該,0.0925984
最實際,0.382490567
最漂亮,0.142411333
最窩囊,-0.075744667
最精采,0.3967241
最需要,0.192474633
最厲害,0.238267733
最寬,0.3925984
最熱門,0.339554467
最熱烈,0.297966033
最適當地,0.34486745
最靠近,0.165291533
最擔心,-0.2885386
最頭痛,-0.434706333
最優,0
最優,0.4622352
最優先,0.341490133
最優先推動案,0.0926673
最優先項目,0.21400406
最優秀,0.3322168
最優厚,0.3291754
最優異,0.1565663
最尷尬,-0.028398933
最應,0.175652
最燦爛,0.0898441
最糟,-0.1574016
最糟的是,-0.087174
最糟的結果,-0.1197392
最艱辛,-0.028398933
最艱難,-0.172777133
最鍾愛,0.420072733
最豐收,0.156691267
最壞,-0.3074016
最關心,0.425501
最關鍵,0.213544333
最難,-0.2091657
最難忘,0.1444848
最難得,0.0869786
最難過,-0.254513
最嚴苛,-0.140464
最嚴重,-0.299908933
最嚴重議題,-0.1455324
最嚴密,0.200789867
最嚴厲,-0.140464
最懸殊,-0.0950656
最耀眼,0.0979452
最顯著,0.223045867
最屌,-0.0675984
最跩,-0.0925984
凱旋,0.1
割下,-0.7
割破,-0.725
割捨,-0.225
割裂,-0.675
割裂,0
割傷,-0.725
割斷,-0.42043245
割離,0
創下,0.2824016
創立,0.34041855
創立者,0.230319767
創作,0.0496869
創見,0
創佳績,0.161732267
創始,0.1425984
創空前紀錄,0.04296064
創紀錄,0.128398933
創設,0.163617
創造,0.1511699
創造力,0.316583733
創造出,0.113575533
創造性,0.114792333
創傷,-0.3074016
創意,0.3620392
創新,0.3825733
創新高,0.496163667
創舉,0.1925984
勞工保障降低,-0.1325002
勞民,0
勞民傷財,-0.16302175
勞役,-0.201189
勞改,0
勞動,0
勞累,-0.151189
勞雇,0
勝仗,0
勝出,0.3191934
勝任,0.40543455
勝利,0
勝利,0.6014746
勝利在望,0.49634565
勝利在握,0.3637633
勝利作收,0.2008139
勝利的號角,0.21381128
勝投,0.2315612
勝投在握,0.1788066
勝券在握,0.213026
勝於,0
勝於,0.512271
勝差,0.05
勝基,0.35
勝率優勢,0.419237775
勝幅,0.3
勝訴,0
勝訴希望,0.18258235
勝過,0.1273962
勝算,0.2
勝算太低,-0.1650045
勝算較大,0.13289715
勝選,0.3210186
博取,0.0167889
博奕,0
博得,0.3606522
博得滿堂采,0.2900324
博愛,0.4585293
博愛者,0.309060267
厥如,-0.162271
喀嚓,-0.1
喀嚓喀嚓行進,-0.100638567
喧天,0
喧嘩,-0.15
喧嘩吵鬧,-0.3215072
喧鬧,-0.2680144
喧鬧的談笑,-0.03089256
喧鬧聲,-0.154616267
喧嚷,-0.15
喧騰,0
喧騰一時,0.0015191
喧囂,-0.175
喧囂聲,-0.092606667
啼哭,-0.4
啼笑皆非,-0.09560065
喊出,0.0308066
喊去,0
喊叫,-0.425
喊叫,0
喊叫聲,-0.259273333
喊到,0
喊冤,-0.1
喊停,-0.1184388
喊得響亮,0.1698168
喝令,0
喝令,0
喝采,0.1
喝倒,-0.375
喝倒采,-0.216666667
喝酒,0
喝彩,0.0830536
喝喝,0
喝悶酒,-0.3
喝聲,0
喘一口氣,0.1203582
喘息,-0.14611355
喜不自禁,0.08624685
喜出望外,0.26717905
喜用,0
喜好,0.8426862
喜怒無常,-0.015369275
喜悅,0.65
喜氣,0.4675356
喜氣洋洋,0.4837678
喜酒,0.35
喜感,0.7309556
喜愛,0.8875107
喜愛機會,0.6356209
喜極而泣,0.1799813
喜誇耀,-0.3789968
喜嘗,0.4
喜劇,0.27741525
喜慶,0.65
喜歡,0.875
喜歡吵架,-0.25
喪友,-0.137729
喪心,-0.032065
喪心病狂,-0.23803785
喪失,-0.8
喪失了,-0.449258933
喪失公權者,-0.2698196
喪失信心,-0.0759438
喪失意義,-0.217222825
喪失親人,-0.21544445
喪母之慟,-0.17246945
喪生,-0.2494718
喪生意外,-0.1400155
喪志,-0.2
喪命,-0.36584225
喪服,0
喪氣,-0.3324644
喪偶,0
喪葬,-0.45
喪盡,-0.24456545
喪親,-0.0339745
喪膽,-0.57738575
喪鐘,-0.35
喋血,-0.275
喋血案,-0.216666667
喋喋,-0.1
喋喋不休,-0.1971887
喋喋不休地講話,-0.135057186
喃喃,-0.1
喃喃地說出,-0.04581826
喃喃自語,-0.09601315
喃喃低語,-0.35
單子,0
單字,0
單季最多,0.1650112
單挑,-0.275
單純,0.075
單被,0
單程,0
單層,0
單調,-0.1277181
單獨,0
單獨領先,0.0735651
單親家庭,-0.14953955
單蹄,0
單選,0
單邊,0
單體,0
喟嘆,0
唾沫,-0.1
唾沫飛濺,-0.0644907
唾棄,-0.4
喚去,0
喚回,0.25
喚起,0
喻為,0
喬遷,0
圍住,-0.5292512
圍住,0
圍困,-0.7
圍攻,-0.3434388
圍城,-0.325
圍堵,-0.325
圍剿,-0.275
圍剿批評,-0.2150045
圍裙,0
圍毆,-0.325
圍觀,0.1324016
堪為,0.01710285
堪稱,0.0925984
堪慮,-0.0971302
場地,0
場所,0
報仇,-0.3164285
報以噓聲,-0.03688865
報名,0
報考,0
報系,0
報到支援,0.07910815
報信,0
報怨,-0.3664285
報怨聲,-0.220225667
報恩,0.3085715
報喜,0.4585715
報單,0
報復,-0.0274609
報復性,-0.004294867
報復威脅,-0.07294985
報答,0.0585715
報載,0
報酬,0.0585715
報歉,-0.0414285
報憂,-0.3164285
報應,-0.0416251
奠下,0
奠下基礎,0.1625
奠定,0
奠定,0.32718
奠定勝基,0.33859
奠基,0.1
奠基者,0.070040733
奠儀,0
媚誘,0
孱弱,0
寒心,-0.092935
寒光,0
寒冷,-0.5371081
寒冷刺骨,-0.50605405
寒微,0
寒暄,0
寒顫,-0.475
富有,0.6328135
富有魅力,0.5032596
富含,0
富含,0.3960186
富足,0.68764125
富於,0.587271
富於同情心,0.55122664
富於機智,0.5627761
富侵略性,-0.0144907
富幽默感,0.3546268
富挑戰性,0.067310075
富翁,0
富庶,0
富庶,0
富強,0.2956317
富裕,0
富裕,0.425
富麗,0.5660439
富麗堂皇,0.33302195
富饒,0.425
寓意,0.2694408
尊卑,0
尊長,0.476906
尊重,0
尊重,0
尊重人,0.294835333
尊重現實,0.432444275
尊崇,0.325
尊貴,0.4399749
尊敬,0
尊敬,0.575
尊敬人,0.418723733
尊榮,0.5160255
尊嚴,0
尊嚴,0.3180976
尋仇,-0.375
尋仇報復,-0.20123045
尋味,0
尋著,0
尋數,0
尋獲,0.14782015
尋釁,0
就一定得,0.3229332
就可,0.2566721
就可以,0.125488867
就可解決,0.348851375
就有,0.2908671
就有能力,0.4572864
就事論事,0.0111105
就能,0.3330536
就能完成,0.47054165
就夠了,0.1094842
就得,0.3726872
就會,0.2240975
就業,0
就像某人生病,-0.062777533
就寢,0
就緒,0.0330536
就範,0.0830536
就職,0
幾乎,0.0315279
幾乎可說是,0.11989204
幾乎沒有,-0.0303293
幾乎尚未,-0.1434721
幾乎是,0.012314733
幾乎相同,0.1990932
幾乎掌握,0.0395137
幾乎等於,0.19627005
幾乎等於是,0.13701604
幾何,0
幾近,0.0315279
幾近蠻橫,-0.19673605
幾度,0
幾無瑕疵,0.108979375
復工,0
復仇,-0.3610324
復出,0.016839
復育,0
復查,0
復活,0.209767
復活之路,0.1048835
復食,0
復原,0
復原,0.0139676
復原迅速,0.0569838
復員,0
復國,0
復甦,0
復甦,0
復發,-0.0190962
復聘,0
復燃,0.0860324
復蘇,0
復蘇,0
循用,0
循序漸進,0.1473712
惡人,-0.3969144
惡化,-0.392886
惡少,0
惡兆,-0.5
惡劣,-0.8
惡劣地,-0.618881833
惡劣處境,-0.481165275
惡劣影響,-0.425
惡名,-0.34456545
惡名昭張,-0.347282725
惡名昭著,-0.126297525
惡名昭彰,-0.172282725
惡有惡報,-0.3168075
惡行,-0.2928267
惡作劇,-0.5432467
惡形惡狀,-0.475
惡言,-0.392886
惡言相向,-0.12910675
惡言頂撞,-0.371443
惡事,-0.3554163
惡性,-0.4289814
惡性現象,-0.16719885
惡性通膨,-0.1409256
惡性循環,-0.2394907
惡性腫瘤,-0.2644907
惡性賦稅競爭,-0.245116183
惡果,-0.4
惡毒,-0.875
惡狠,-0.75
惡狠很,-0.466666667
惡根,-0.42722505
惡臭,-0.875
惡習,-0.4169464
惡貫滿盈,-0.0677856
惡報,-0.4414285
惡棍,-0.5
惡紫,0
惡勢力,-0.0701838
惡意,-0.2305592
惡意離棄,-0.5027796
惡搞,-0.8
惡運,-0.4297556
惡夢,-0.4525005
惡夢成真,-0.1416801
惡質,-0.4860324
惡質化,-0.2859456
惡質行為,-0.147980975
惡鄰,-0.45
惡臉,-0.4575615
惡臉相向,-0.1614445
惡魔,-0.4777255
惡魔化,-0.280407667
惡魔般,-0.318483667
悲泣,0
悲哀,-0.4310014
悲哀地說,-0.232370225
悲苦,-0.2638215
悲情,-0.1242108
悲悼,-0.2166638
悲涼,-0.1464194
悲涼,0
悲痛,-0.5363217
悲痛欲絕,-0.507959625
悲痛遺憾,-0.36816085
悲傷,-0.6166638
悲傷者,-0.407735133
悲愁,-0.4666638
悲嘆,-0.4916638
悲慟,0
悲慘,-0.5916638
悲歌,0
悲劇,-0.33924855
悲憐,-0.06122925
悲憐心疼,-0.144879675
悲憫,0.1166638
悲憤,-0.5916638
悲歎,-0.2716728
悲觸,-0.2416638
悲觀,-0.0240654
悲觀主義,-0.086024075
悶死,-0.86256
悶住,-0.6542512
悶氣,0
悶酒,-0.5
悶悶,-0.8
悶悶不樂,-0.3907065
悶著,-0.2580296
悶著,0
悶熱,-0.0383278
惠賜,0
惠顧,0.0550611
愜意,0
愜意,0.2694408
愣住,0
惴惴,-0.1
惴惴不安,-0.00192145
慨然,-0.0265041
慨嘆,-0.3610324
慨歎,-0.1410414
惱人,-0.2969144
惱人事,-0.134887133
惱火,-0.675
惱怒,-0.7251137
惱羞成怒,-0.295819375
惶急,-0.65
惶恐,-0.6
惶恐,0
惶恐失措,-0.55
惶惶,-0.45
愉快,0.36264125
愉快地,0.156212333
愉快地說,0.1644511
愉快封王,0.131320625
愉悅,0.25
掣肘,0
掌兵符,0.001667
掌灶,0
掌法,0
掌政,0.0525005
掌控,0.1775005
掌理,0.3974995
掌舵,0
掌舵,0.0025005
掌握,0.0474995
掌握機先,0.14509335
掌摑,-0.0525005
掌管,0.0305531
掌擊,-0.4525005
掌聲,0.0335895
掌權,0.0177439
揉揉,0
揍一頓,-0.069333867
插上一腳,0.061783125
插口,0
插手,-0.06584225
插翅,0
插插,0
插畫,0
插嘴,-0.225
揣測,0
提升,0.08609
提升效率,0.213254275
提心弔膽,-0.063319625
提心吊膽,-0.011680375
提出,0
提出..來反對,-0.192029243
提出上訴,-0.069641025
提出公訴,-0.07228555
提出此議,0.0026417
提出告訴,-0.2598583
提出抗議,-0.1348583
提出抱怨,-0.1848583
提出建議,0.0276417
提出指控,-0.0778745
提出異議,-0.111051175
提出訴狀,-0.1223583
提出論據反對,-0.290700783
提出質疑,-0.2028745
提包,0
提交,0
提列,0
提名,0.14152455
提早,0.01391
提早因應,0.0154282
提早規劃,0.01811775
提防,-0.112142
提供,0.01391
提供協助,0.255545
提供建議,0.006955
提供援助,0.205545
提供適度救助,0.259869367
提昇,0.03609
提前出局,-0.0276417
提前退場,-0.15303375
提建,0.08609
提要,0
提倡,0.03609
提振,0.08609
提起,0.093204
提起上訴,-0.050680725
提起公訴,-0.05332525
提高,0
提高,0
提高了,0.3492492
提高出口競爭力,0.059721243
提高品質,0.2718579
提盒,0
提醒,0.01391
提議,0.01391
提攜,0.08609
握手言和,0.258135875
握手致意,0.265389275
握有,0.3078135
握有證據,0.1314373
揖讓而升下而飲,0.103412629
揭穿,-0.1
揭發,0
揭發,0
揭發真相,0.26330435
揭開,0.0662332
揭曉,0.05
揭謊言,0
揭謊言,0
揭露,0
揭露,0
揮刀,-0.3
揮之不去,-0.314425275
揮別,-0.023811
揮軍,-0.0449389
揮淚,-0.325
揮猛烈沖打,-0.31835454
揮發,0
揮霍,-0.1
揮霍無度,-0.110229625
揮擊,-0.5
揮灑,0
揮灑,0.05
援引,0.08609
援手,0.03415775
援用,0.24782015
援交,0
援助,0.425
援救,0.0710186
揪出,0.0191934
揪回,0
揪住,0
換了國格,-0.10249185
換人,0
換手,0
換成,0.3608607
換取,0.0378075
換季,0
換穿,0
換乘,0
換湯不換藥,-0.15218696
換給,0
摒於,-0.212271
摒息,0
摒棄,0
摒棄,0
摒擋,-0.05
揚升,0
揚升,0.2410439
揚名,0
揚名立萬,0.2576586
揚帆,0
揚言,0
揚言,0
揚威,0.1226051
揚棄,-0.1589561
揚揚,0.3820878
揚揚自得,0.40234755
揚鞭,0
敞開,0.1162332
敞開大門,0.0834221
敦促,0
敦促,0
敦請,0
敢用,0.09281115
敢死你,-0.478379333
敢於承認,0.14296005
敢冒,-0.455009
敢說,0.0104253
敢騙,-0.430009
敢騙我,-0.320006
敢喵,-0.155009
敢喵我,-0.136672667
散戶,0
散戶就吃大虧,-0.08049665
散文,0
散仙,0
散布謠言,-0.1235686
散光,0
散步,0
散居,0
散場,0
散落,-0.7042512
散漫,-0.2618127
散播,0.2542512
斑文,0
斑剝,0
斑蚊,0
斑馬,0
斑帶,0
斑塊,-0.1
斑駁,-0.275
斑蝶,0
斑鴿,0
斑點,-0.1
斐然,0.0625365
斯人,0
斯文,0
斯文,0.0169464
普考,0
普受讚揚,0.17848415
普遍,0.05
普遍化,0.004742667
晴朗,0.1
景仰,0
景相,0
景氣,0.0175356
景氣過熱,-0.103302
景緻,0
景點,0
暑熱,0
智力,0.6692997
智心,0
智巧,0
智巧,0.5855689
智者,0
智障,-0.295594
智慧,0.395594
智慧之道,0.34278445
替..報仇,-0.1265714
替罪羔羊,-0.25
替補,0
期刊,0
期使,0.1987412
期勉,0.1817948
期待,0
期待,0
期盼,0.1987412
期能,0.4487412
期望,0.4639059
期望更高,0.38778905
期望說服,0.4176978
期望獲勝,0.480863025
期許,0
期許,0.3987412
期許很高,0.4052067
期許高,0.506942267
期貨,0
期款,0
朝..反衝,-0.28924704
朝山,0
朝向,0.05
朝服,0.276906
朝貢,0
朝著,0.1419704
朝陽升起,0.053557
棺未蓋而論已,-0.209660467
棘手,-0.06584225
椅子,0
椅墊,0
棟樑,0
森冷,-0.3621081
森冷,0
森嚴,0
棧房,0
棧橋,0
棒子發燙,0.19390145
棒棒精采,0.231304975
棲身,0
棲於,0
棋士,0
棋聖,0
棋盤,0
棋賽,0
棍打,-0.4535213
植回,0
植株,0
植樹,0
棉衫,0
款待,0.0925984
款款,0
款爺,0
欺侮,-0.35
欺侮,0
欺負,-0.3378075
欺負,0
欺凌,-0.475
欺善怕惡,-0.320627375
欺詐,-0.4
欺詐,0
欺詐者,-0.2632926
欺瞞,-0.375
欺壓,-0.75
欺騙,-0.625
欺騙,0
欽佩,0.1
欽定,0
殘存,0
殘忍,-0.3878075
殘忍或好色之人,-0.014469357
殘害,-0.8
殘根,0
殘疾,-0.575
殘疾者,-0.379959267
殘破凋敝,-0.425
殘將,0
殘殺,-0.8
殘量,0
殘酷,-0.4
殘酷的行為,-0.07075038
殘廢,-0.675
殘廢的人,-0.2944304
殘廢理賠,-0.1375
殘暴,-0.8
殘暴本質,-0.4180162
殘暴的行為,-0.23075038
殘暴施虐,-0.44673605
殘遺,0
殘骸,-0.4
殘骸屍塊,-0.25
殘骸散落,-0.5521256
殘羹碎屑,-0.4125
殖民,-0.1
殖民,0
殖民地,-0.152215167
殖民統治,-0.0084732
港市,0
港航,0
港務,0
港埠,0
港劇,0
渡河,0
渡過難關,0.1983249
渲染,-0.175
湧入,0
湧到,0
湧現,0.0945837
湧進,0
湧進,0.3447424
湧過,0.1726038
湊什麼熱鬧,-0.03746312
湊足,0
湊和,0
湊湊,0
渣滓,-0.1
減小,-0.58333935
